timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,sm_clock_mhz
2026/08/01 23:35:52.461, 100, 83, 61483, 81559, 639.50, 1980
2026/08/01 23:35:53.461, 100, 83, 61483, 81559, 635.99, 1980
2026/08/01 23:35:54.461, 95, 63, 61483, 81559, 626.34, 1980
2026/08/01 23:35:55.462, 100, 64, 61483, 81559, 573.78, 1980
2026/08/01 23:35:56.462, 100, 64, 61483, 81559, 576.84, 1980
2026/08/01 23:35:57.462, 100, 64, 61483, 81559, 581.59, 1980
2026/08/01 23:35:58.462, 100, 64, 61483, 81559, 578.35, 1980
2026/08/01 23:35:59.463, 100, 64, 61483, 81559, 569.34, 1980
2026/08/01 23:36:00.463, 100, 84, 61483, 81559, 629.88, 1980
2026/08/01 23:36:01.463, 100, 83, 61483, 81559, 635.10, 1980
2026/08/01 23:36:02.463, 100, 83, 61483, 81559, 637.92, 1980
2026/08/01 23:36:03.463, 100, 64, 61483, 81559, 592.98, 1980
2026/08/01 23:36:04.464, 100, 64, 61483, 81559, 577.83, 1980
2026/08/01 23:36:05.464, 100, 64, 61483, 81559, 577.39, 1980
2026/08/01 23:36:06.464, 100, 64, 61483, 81559, 579.86, 1980
2026/08/01 23:36:07.464, 100, 64, 61483, 81559, 575.78, 1980
2026/08/01 23:36:08.464, 100, 83, 61483, 81559, 589.24, 1980
2026/08/01 23:36:09.465, 100, 83, 61483, 81559, 635.93, 1980
2026/08/01 23:36:10.465, 100, 83, 61483, 81559, 641.11, 1980
2026/08/01 23:36:11.465, 100, 84, 61483, 81559, 638.56, 1980
2026/08/01 23:36:12.465, 100, 63, 61495, 81559, 538.63, 1980
2026/08/01 23:36:13.466, 100, 63, 61495, 81559, 568.72, 1980
